0,1,2,3,4,5,6,7,8,9,10,11
32153,"22,370",종류 : 선크림,형태 : 크림형,"사용효과 : 피부보호, 피부진정, 피부톤보정, 화이트닝, 백탁현상방지",용량 : 40ml(g),자외선차단지수 : 50,PA지수 : PA+++,피부타입 : 모든피부용,"특징 : 자외선차단, 저자극, 흡수력, 밀착력, 주름개선",,
27555,"32,130","색상 : 레드, 핑크, 피치, 오렌지, 베이지, 브라운, 퍼플",타입 : 싱글,종류 : 립글로스,형태 : 리퀴드형,사용부위 : 립용,"사용효과 : 윤기부여, 입술유연, 화사함",피부타입 : 모든피부용,,,
27555,"20,000",색상 : 멀티플,타입 : 싱글,형태 : 리퀴드형,,,,,,,
27555,"16,000",,,,,,,,,,
27555,"41,500",색상 : 멀티플,타입 : 싱글,형태 : 리퀴드형,"수분공급, 지속력, 입체감, 비타민함유, 입술보호, 입술유연",,,,,,
32152,"19,900","종류 : 스킨, 토너",형태 : 액상형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부진정, 피부결정돈, 각질제거",용량 : 100ml(g),"피부타입 : 모든피부용, 민감성",특징 : 저자극,,,
18577,"5,530",피부타입 : 모든피부용,,,,,,,,,
18577,"11,000",피부타입 : 모든피부용,,,,,,,,,
27835,,피부타입 : 모든피부용,,,,,,,,,
26973,"19,890",피부타입 : 모든피부용,,,,,,,,,
27640,"7,680",색상 : 멀티플,타입 : 싱글,형태 : 압축/팩트형,"발색력, 펄함유, 화사함",,,,,,
10930,,색상 : 핑크,타입 : 싱글,형태 : 리퀴드형,,,,,,,
18559,,색상 : 멀티플,타입 : 트리오,형태 : 압축/팩트형,"발색력, 밀착력, 수분공급, 펄함유, 광택부여, 영양공급, 생기부여, 눈매연출",,,,,,
18558,"10,230",색상 : 멀티플,타입 : 쿼드,형태 : 압축/팩트형,,,,,,,
18558,"9,650","색상 : 버건디, 브라운, 오렌지, 피치",타입 : 팔레트,종류 : 아이섀도,형태 : 압축/팩트형,사용부위 : 아이용,"사용효과 : 눈매연출, 눈썹연출",피부타입 : 모든피부용,특징 : 지속력,,
26973,"21,890",,,,,,,,,,
31554,"6,500",종류 : 워시오프팩,형태 : 크림형,피부타입 : 모든피부용,"사용부위 : 페이스용, 넥",용량 : 30ml(g),"사용효과 : 각질케어, 모공수축, 블랙헤드케어, 화이트헤드제거",,,,
27798,"5,450",형태 : 스프레이형,헤어 타입 : 모든 모발용,"사용효과 : 수분공급, 윤기부여, 손상케어, 모발탄력",,,,,,,
27798,"5,660",종류 : 에센스,형태 : 스프레이형,"헤어 타입 : 건성, 손상 모발용","사용효과 : 수분공급, 윤기부여, 모발탄력",,,,,,
27798,"7,490",형태 : 스프레이형,"사용효과 : 수분공급, 모발탄력",,,,,,,,
31117,"13,620",,,,,,,,,,
28722,,,,,,,,,,,
27530,"5,546",종류 : 에센스,형태 : 오일형,"사용효과 : 영양공급, 윤기부여",,,,,,,
31116,"3,310",피부타입 : 민감성,,,,,,,,,
31116,"7,570",,,,,,,,,,
29128,"58,890",종류 : 파운데이션,용량 : 12g,자외선차단지수 : 30SPF,PA지수 : PA+++,,,,,,
27529,"34,020","색상 : 베이지, 브라운",타입 : 팔레트,종류 : 아이섀도,형태 : 압축/팩트형,연출효과 : 매트,사용부위 : 아이용,사용효과 : 눈매연출,피부타입 : 모든피부용,특징 : 지속력,
18558,"10,790",색상 : 멀티플,타입 : 쿼드,형태 : 압축/팩트형,"발색력, 수분공급, 눈매연출",,,,,,
27529,"38,220",색상 : 멀티플,타입 : 팔레트,종류 : 아이섀도,형태 : 압축/팩트형,사용부위 : 아이용,피부타입 : 모든피부용,특징 : 펄 함유,,,
32150,"25,130",색상 : 블랙,타입 : 아이브로우 마스카라,형태 : 리퀴드형,연출효과 : 매트,"발색력, 착색력, 지속력",,,,,
32150,"24,480","색상 : 베이지, 브라운, 골드","사용효과 : 눈썹연출, 입체감, 볼륨효과, 번짐방지",용량 : 4.4ml,,,,,,,
27008,,용량 : 100ml(g),헤어 타입 : 모든 모발용,"사용효과 : 영양공급, 수분공급, 윤기부여, 손상케어",,,,,,,
27529,"50,750","색상 : 레드, 핑크, 피치, 베이지, 브라운, 블랙",타입 : 팔레트,종류 : 아이섀도,형태 : 압축/팩트형,"연출효과 : 매트, 글리터, 쉬머, 새틴",사용부위 : 아이용,사용효과 : 눈매연출,피부타입 : 모든피부용,,
31115,,피부타입 : 모든피부용,,,,,,,,,
31114,"12,750",피부타입 : 모든피부용,,,,,,,,,
18547,"10,260",색상 : 무색,"사용효과 : 수분공급, 속눈썹탄력, 속눈썹윤기",용량 : 7ml,,,,,,,
27139,"22,500","색상 : 베이지, 브라운",타입 : 트리오,형태 : 젤형,,,,,,,
27527,"25,080",색상 : 블랙,,,,,,,,,
28295,,,,,,,,,,,
28295,,,,,,,,,,,
26804,"117,600",,,,,,,,,,
18547,,,,,,,,,,,
28977,"1,990",,,,,,,,,,
28977,"2,200",,,,,,,,,,
28977,"11,740",,,,,,,,,,
28977,"2,610",,,,,,,,,,
28294,"4,980",,,,,,,,,,
28294,,,,,,,,,,,
26803,"123,100",피부타입 : 모든피부용,,,,,,,,,
26803,"147,190",,,,,,,,,,
26803,"121,110",피부타입 : 건성,,,,,,,,,
31542,"126,000",피부타입 : 모든피부용,,,,,,,,,
29304,,색상 : 멀티플,타입 : 라이너+브러쉬 일체형,형태 : 펜슬형,,,,,,,
26802,"107,990",,,,,,,,,,
30235,"6,980","색상 : 버건디, 브라운, 블랙",사용효과 : 컬링효과,용량 : 8ml(g),,,,,,,
31699,"30,500",피부타입 : 모든피부용,,,,,,,,,
30235,"6,710",색상 : 멀티플,,,,,,,,,
30235,"7,180",색상 : 블랙,,,,,,,,,
30235,"7,080","색상 : 브라운, 블랙","사용효과 : 컬링효과, 뭉침방지",용량 : 8g,,,,,,,
26801,"88,500",피부타입 : 모든피부용,,,,,,,,,
26801,,,,,,,,,,,
26801,,피부타입 : 모든피부용,,,,,,,,,
28292,"27,300",종류 : 헤어팩,헤어 타입 : 손상 모발용,"사용효과 : 영양공급, 모발유연, 모발보호",,,,,,,
28292,"35,520",종류 : 헤어팩,"헤어 타입 : 건성, 손상 모발용","사용효과 : 영양공급, 수분공급, 윤기부여, 두피케어, 손상케어, 모발보호, 모발탄력",,,,,,,
31699,"29,840","피부타입 : 중건성, 지성",,,,,,,,,
28148,"12,280","색상 : 레드, 버건디, 베이지, 브라운, 퍼플, 피치, 핑크",타입 : 싱글,종류 : 립틴트,형태 : 리퀴드형,연출효과 : 매트,사용부위 : 립용,피부타입 : 모든피부용,"특징 : 밀착력, 발색력, 지속력",,
31699,"29,840",종류 : 크림,형태 : 튜브형,"사용시간 : 낮, 밤","사용부위 : 페이스용, 넥","사용효과 : 수분공급, 피부보호",용량 : 50ml(g),피부타입 : 모든피부용,,,
31973,"69,890",종류 : CC크림,형태 : 크림형,사용부위 : 페이스용,"사용효과 : 수분공급, 생기부여, 피부보호, 피부진정, 피부톤보정, 화사함",용량 : 30ml,자외선차단지수 : 50,PA지수 : PA+++,피부타입 : 모든피부용,"특징 : 자외선차단, 지속력, 커버력, 천연성분, 미네랄 함유, 보습",
31530,"51,990",종류 : 파우더,형태 : 압축/팩트형,사용부위 : 페이스용,"사용효과 : 윤기부여, 피부보호, 피부결정돈, 피부톤보정, 피부투명, 광택부여",용량 : 12ml(g),자외선차단지수 : 50,"특징 : 자외선차단, 글리세린",,,
26800,"63,700",피부타입 : 모든피부용,,,,,,,,,
28291,"21,790",종류 : 트리트먼트,형태 : 크림형,"사용효과 : 수분공급, 윤기부여, 볼륨케어, 모발유연, 모발보호, 모발탄력",,,,,,,
31529,"67,500",기타 : 리미티드에디션,종류 : 파운데이션,형태 : 쿠션형,사용부위 : 페이스용,용량 : 14ml(g),피부타입 : 모든피부용,"특징 : 지속력, 커버력, 밀착력, 글리세린",,,
32637,"24,080","색상 : 피치, 베이지, 브라운, 그레이, 블랙, 화이트, 골드",타입 : 싱글,종류 : 아이섀도,형태 : 압축/팩트형,연출효과 : 매트,사용부위 : 아이용,사용효과 : 눈매연출,피부타입 : 모든피부용,"토스트, 앤티크 로즈, 시멘트, 토프, 바나나, 마호가니, 세이블, 헤더",
26799,"899,990",피부타입 : 모든피부용,,,,,,,,,
26799,"1,000,000",피부타입 : 모든피부용,,,,,,,,,
30191,"34,430",피부유연,"사용효과 : 수분공급, 피부유연",용량 : 200ml(g),용기 : 펌프형,,,,,,
30232,,피부타입 : 모든피부용,,,,,,,,,
21734,"17,270",색상 : 블랙,,,,,,,,,
31698,"26,910",,,,,,,,,,
31698,"34,900",,,,,,,,,,
31698,"36,820",,,,,,,,,,
31698,"4,900",,,,,,,,,,
31697,,종류 : 마스크시트,형태 : 패치형,피부타입 : 모든피부용,"사용부위 : 페이스용, 아이용, 팔자주름",용량 : 23g,"사용효과 : 수분공급, 영양공급, 윤기부여, 피부유연","특징 : 지속력, 콜라겐 함유, 보습, 글리세린",,,
28290,"4,100",종류 : 헤어팩,헤어 타입 : 손상 모발용,"사용효과 : 영양공급, 수분공급, 윤기부여",,,,,,,
28290,"9,100",종류 : 헤어팩,형태 : 크림형,헤어 타입 : 손상 모발용,"사용효과 : 영양공급, 수분공급, 윤기부여, 모발유연",,,,,,
28290,"2,130",,,,,,,,,,
27619,"22,800",사용부위 : 페이스용,용량 : 148ml(g),,,,,,,,
27452,"14,420",종류 : 클렌징워터,형태 : 리퀴드형,사용부위 : 페이스용,"사용효과 : 피부진정, 메이크업제거",용량 : 500ml,피부타입 : 민감성,특징 : 피부세정,,,
27452,"9,750",종류 : 클렌징워터,형태 : 액상형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부보호, 피부진정, 메이크업제거",용량 : 250ml(g),"피부타입 : 모든피부용, 민감성",특징 : 저자극,,,
27452,"4,430",종류 : 클렌징워터,형태 : 리퀴드형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부보호, 피부진정, 모공관리, 모공케어, 피지케어, 노페물제거, 메이크업제거",용량 : 100ml,피부타입 : 민감성,,,,
27452,"10,160",종류 : 클렌징워터,형태 : 캡형,사용부위 : 페이스용,용량 : 250ml(g),피부타입 : 민감성,"특징 : 저자극, 피부세정, 보습",,,,
26544,"53,900",사용부위 : 바디용,종류 : 바디오일,용량 : 100ml(g),용기 : 스크류형,"피부타입 : 건성, 복합, 지성",,,,,
27832,,피부타입 : 모든피부용,,,,,,,,,
30231,"8,060",종류 : 클렌징워터,형태 : 리퀴드형,사용부위 : 페이스용,"사용효과 : 수분공급, 윤기부여, 피부탄력, 메이크업제거",용량 : 300ml,피부타입 : 모든피부용,"특징 : 피부세정, 보습, 모이스춰라이징",,,
28289,"41,900",종류 : 헤어팩,형태 : 크림형,,,,,,,,
32298,"24,150",색상 : 베이지,타입 : 싱글,형태 : 압축/팩트형,,,,,,,
30230,"6,810",형태 : 오일형,"사용부위 : 아이용, 립용","사용효과 : 수분공급, 피부보호, 각질제거, 노페물제거, 메이크업제거",용량 : 145ml(g),피부타입 : 모든피부용,"특징 : 저자극, 보습",,,,
32298,"16,870",색상 : 핑크,타입 : 싱글,종류 : 블러셔,형태 : 압축/팩트형,"사용효과 : 생기부여, 피부활력, 입체감, 화사함",사용부위 : 페이스용,피부타입 : 모든피부용,"특징 : 밀착력, 발색력",,
32298,"89,300",기타 : 리미티드에디션,"색상 : 핑크, 피치, 브라운, 골드",타입 : 팔레트,종류 : 블러셔,형태 : 압축/팩트형,사용부위 : 페이스용,피부타입 : 모든피부용,,,
32298,"28,300",색상 : 핑크,타입 : 싱글,형태 : 리퀴드형,,,,,,,
32634,"36,680",색상 : 멀티플,타입 : 팔레트,형태 : 압축/팩트형,,,,,,,
27594,"49,400",피부타입 : 건성,,,,,,,,,
32096,"36,400",피부타입 : 모든피부용,"종류 : 로션, 스킨",세트 구성 : 2종세트,,,,,,,
10818,"19,560",피부타입 : 모든피부용,,,,,,,,,
10818,"21,500",종류 : 에센스,형태 : 액상형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부강화",용량 : 70ml(g),"피부타입 : 건성, 복합","특징 : 지속력, 보습",,,
10818,"20,980",종류 : 에센스,형태 : 액상형,사용부위 : 페이스용,사용효과 : 수분공급,용량 : 70ml(g),피부타입 : 모든피부용,"특징 : 지속력, 보습",,,
27007,"41,860",형태 : 펌프형,,,,,,,,,
27007,"40,020",종류 : 에센스,형태 : 오일형,"사용효과 : 영양공급, 수분공급, 윤기부여, 모발보호, 모발탄력",,,,,,,
21642,"33,300",종류 : 선크림,형태 : 크림형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부보호",용량 : 35ml(g),자외선차단지수 : 46,PA지수 : PA+++,피부타입 : 모든피부용,"특징 : 자외선차단, 메이크업베이스 겸용",
27637,"9,690",종류 : 메이크업 베이스,용량 : 25ml(g),피부타입 : 모든피부용,,,,,,,
27593,"7,570",종류 : 선크림,"사용부위 : 페이스용, 바디용",용량 : 60ml(g),자외선차단지수 : 45SPF,PA지수 : PA++,피부타입 : 모든피부용,"특징 : 자외선차단, 저자극, 지속력",,,
33087,"1,980","색상 : 그레이, 레드, 브라운, 블랙",타입 : 듀오,종류 : 아이브로,형태 : 펜슬형,사용부위 : 아이용,"사용효과 : 눈썹연출, 뭉침방지",피부타입 : 모든피부용,특징 : 지속력,,
27831,,피부타입 : 모든피부용,,,,,,,,,
33087,"2,100",타입 : 듀오,형태 : 펜슬형,,,,,,,,
7567,"12,110",색상 : 무색,"사용시간 : 낮, 밤","사용효과 : 속눈썹탄력, 속눈썹윤기, 속눈썹영양",용량 : 6ml(g),,,,,,
7567,"11,830",,,,,,,,,,
28693,"26,400",피부타입 : 모든피부용,,,,,,,,,
21603,,색상 : 멀티플,타입 : 듀오,형태 : 스틱형,"밀착력, 지속력, 눈매연출",,,,,,
10800,"9,010",색상 : 블랙,타입 : 싱글,형태 : 리퀴드형,,,,,,,
29298,"8,250",종류 : 컨실러,용량 : 7.5ml(g),자외선차단지수 : 28,PA지수 : PA++,피부타입 : 모든피부용,,,,,
27325,,색상 : 블랙,,,,,,,,,
27325,,색상 : 블랙,,,,,,,,,
32626,"29,020","색상 : 레드, 오렌지, 베이지, 브라운, 블루, 그레이, 블랙, 실버",타입 : 팔레트,종류 : 아이섀도,형태 : 압축/팩트형,"연출효과 : 매트, 쉬머",사용부위 : 아이용,사용효과 : 눈매연출,피부타입 : 모든피부용,,
10800,"7,900",색상 : 블랙,타입 : 싱글,형태 : 붓펜형,,,,,,,
33085,,종류 : 스크럽/필링,형태 : 젤형,사용부위 : 페이스용,"사용효과 : 수분공급, 생기부여, 피부유연, 피부톤보정, 각질케어, 각질제거, 노페물제거",용량 : 120ml(g),피부타입 : 모든피부용,"특징 : 저자극, 피부세정, 보습",,,
28143,"2,400",종류 : 에센스,형태 : 스프레이형,"사용효과 : 영양공급, 수분공급, 윤기부여, 모발보호",,,,,,,
30229,"8,740",종류 : 클렌징워터,형태 : 리퀴드형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부투명, 각질케어, 모공케어, 화이트닝, 노페물제거, 메이크업제거",용량 : 300ml(g),피부타입 : 모든피부용,"특징 : 피부세정, 보습",,,
26407,"34,860","색상 : 핑크, 베이지, 퍼플, 화이트",타입 : 싱글,형태 : 압축/팩트형,,,,,,,
10800,"8,170","색상 : 브라운, 블랙",타입 : 싱글,종류 : 아이라이너,형태 : 리퀴드형,사용부위 : 아이용,"사용효과 : 눈매연출, 번짐방지",피부타입 : 모든피부용,특징 : 지속력,,
26407,,"색상 : 핑크, 베이지, 퍼플, 화이트",타입 : 싱글,형태 : 압축/팩트형,,,,,,,
29297,,,,,,,,,,,
27616,,피부타입 : 모든피부용,,,,,,,,,
30228,"5,740","사용부위 : 페이스용, 아이용","사용효과 : 수분공급, 피부톤보정, 피부투명, 각질관리, 각질케어, 모공관리, 모공케어, 메이크업제거",피부타입 : 모든피부용,종류 : 클렌징티슈,매수 : 46매,형태 : 시트형,"특징 : 흡수력, 비타민 함유, 피부세정, 보습, 글리세린",,,
27068,"33,670",종류 : 샴푸,형태 : 리퀴드형,"사용효과 : 영양공급, 모근강화",,,,,,,
28692,"27,210",피부타입 : 모든피부용,,,,,,,,,
27068,"21,000",종류 : 샴푸,형태 : 리퀴드형,사용효과 : 모발강화,,,,,,,
27590,,종류 : 선밤,사용부위 : 페이스용,용량 : 12ml(g),자외선차단지수 : 50SPF,PA지수 : PA+++,피부타입 : 모든피부용,"특징 : 자외선차단, 지속력",,,
33084,"33,000",종류 : 스크럽/필링,형태 : 젤형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부결정돈, 피부톤보정, 각질제거, 노페물제거",용량 : 75ml(g),피부타입 : 모든피부용,,,,
28691,"50,390",,,,,,,,,,
32624,"7,650","색상 : 핑크, 브라운, 블랙, 화이트, 골드",타입 : 듀오,형태 : 젤형,연출효과 : 쉬머,,,,,,
33081,"16,800",종류 : 토너,형태 : 액상형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부진정, 피부유연, 피부결정돈, 각질관리, 각질케어, 각질제거",용량 : 150ml,피부타입 : 민감성,"특징 : 파라벤 프리, 에탄올 프리, 합성색소 프리, 무광물유, 무인공향, 보습, 글리세린",,,
32089,"17,920",색상 : 블랙,,,,,,,,,
27068,,"모발강화, 영양공급",타입 : 일반샴푸,종류 : 샴푸,형태 : 리퀴드형,"사용효과 : 영양공급, 모발강화",헤어 타입 : 모든 모발용,,,,
10800,"9,210",색상 : 블랙,타입 : 싱글,형태 : 리퀴드형,연출효과 : 매트,,,,,,
27615,"5,790",종류 : 클렌징폼,형태 : 펌프형,사용부위 : 페이스용,용량 : 150ml(g),피부타입 : 모든피부용,,,,,
28140,"35,380",사용효과 : 속눈썹영양,용량 : 3ml(g),,,,,,,,
18241,"18,900",종류 : 프라이머,용량 : 15ml(g),피부타입 : 모든피부용,,,,,,,
27006,"5,400","사용효과 : 영양공급, 윤기부여, 모발보호",,,,,,,,,
26794,"123,300",,,,,,,,,,
26794,"52,270",피부타입 : 모든피부용,,,,,,,,,
26794,"48,230",용량 : 35ml(g),종류 : BB크림,,,,,,,,
27614,,"각질제거, 피부유연",사용부위 : 페이스용,용량 : 170ml(g),피부타입 : 지복합,,,,,,
28285,"5,400",색상 : 멀티플,타입 : 싱글,형태 : 리퀴드형,,,,,,,
28139,,용량 : 6ml(g),효과 : 영양,,,,,,,,
29295,"61,100",종류 : 헤어팩,"헤어 타입 : 건성, 손상 모발용","사용효과 : 수분공급, 손상케어, 모발탄력",,,,,,,
